0.261333	0.261333	1
0.404000	0.404000	2
0.832000	0.832000	3
1.386667	1.386667	4
1.504000	1.504000	5
1.944000	1.944000	6
2.077333	2.077333	7
2.480000	2.480000	8
3.038667	3.038667	9
3.164000	3.164000	10
3.596000	3.596000	11
3.700000	3.700000	12
3.726667	3.726667	13
4.148000	4.148000	14
4.712000	4.712000	15
5.256000	5.256000	16
5.362667	5.362667	17
