0.264000	0.264000	1
0.773333	0.773333	2
0.874667	0.874667	3
1.289333	1.289333	4
1.821333	1.821333	5
1.933333	1.933333	6
2.328000	2.328000	7
2.434667	2.434667	8
2.829333	2.829333	9
2.936000	2.936000	10
3.348000	3.348000	11
3.866667	3.866667	12
3.974667	3.974667	13
4.373333	4.373333	14
4.474667	4.474667	15
4.884000	4.884000	16
4.957334	4.957334	17
