0, 10, 0, 0.898641576, 0.7818635053, 0.68758735375, 0.2663834922186753
1, 10, 0, 0.9069272585, 0.895997616, 0.60541291192, 0.37657494335315694
2, 10, 0.2408753864, 0.9069272585, 0.87806433925, 0.7354117184900001, 0.24299247908897484
3, 10, 0.2550992446, 0.9069272585, 0.8892312074, 0.76739707992, 0.24349512919272262
4, 10, 0.7465814276, 0.9114857609, 0.9040309880999999, 0.88878178152, 0.04762102675094448
5, 10, 0, 0.9114857609, 0.89796694665, 0.72555037638, 0.3105862295265596
6, 10, 0, 0.9114857609, 0.8929902193, 0.6828969350199999, 0.33092945528764744
7, 10, 0, 0.9114857609, 0.8404228126, 0.6835156405099999, 0.3192152349331903
8, 10, 0, 0.9114857609, 0.8396746468, 0.62451655199, 0.3628014578872184
9, 10, 0.2436998431, 0.9122885167, 0.7381723952, 0.61650738423, 0.2991241653686468
10, 10, 0, 0.9122885167, 0.8970614923, 0.7208697727800001, 0.3605978901266262
11, 10, 0, 0.9124412184, 0.4157940612, 0.49918693407000003, 0.3047518036184388
12, 10, 0, 0.9124412184, 0.4976711891, 0.48373935463999995, 0.3873856431758121
13, 10, 0, 0.9124412184, 0.7038085369, 0.5690849714599999, 0.3520706976096115
14, 10, 0, 0.9124412184, 0.82068070085, 0.62903858357, 0.32158992157081573
15, 10, 0, 0.9124412184, 0.8942258717, 0.7461946887099999, 0.30225184686687817
16, 10, 0, 0.9124412184, 0.59984726365, 0.56154518767, 0.34719930572956337
17, 10, 0, 0.9124412184, 0.87988794725, 0.6549557486700001, 0.3315360090616489
18, 10, 0, 0.9124412184, 0.7390732427, 0.6091688704299999, 0.3013046107869171
19, 10, 0.227059447, 0.9124412184, 0.87517768825, 0.6929511743199999, 0.2942839397900867
20, 10, 0.1410785704, 0.9125409212, 0.6762458260499999, 0.59208275577, 0.3237831892709002
21, 10, 0.2530767234, 0.9125409212, 0.8445431149, 0.69156657351, 0.25636456694081644
22, 10, 0.2933640986, 0.9126214447, 0.8977313731000001, 0.67453558202, 0.28551524464441985
23, 10, 0, 0.9126214447, 0.90749138835, 0.6283623418900001, 0.3528416755551437
24, 10, 0, 0.9126214447, 0.84220708125, 0.6898869632, 0.2965458954063639
25, 10, 0, 0.9126214447, 0.3105285439, 0.41976590399, 0.3390409507399529
26, 10, 0, 0.9126214447, 0.6652826292, 0.5940861724200001, 0.3191322297032292
27, 10, 0, 0.9126214447, 0.5707795094000001, 0.54767465636, 0.324781460473677
28, 10, 0, 0.9126214447, 0.27311758685, 0.4149455915, 0.4093248135024116
29, 10, 0.2600472102, 0.9126214447, 0.51728684325, 0.57791959329, 0.28743298446896237
30, 10, 0, 0.9126214447, 0.7693949963, 0.63844626979, 0.34164690147162163
