0.253333	0.253333	1
0.312000	0.312000	2
0.804000	0.804000	3
0.866667	0.866667	4
1.056000	1.056000	5
1.337333	1.337333	6
1.400000	1.400000	7
1.877333	1.877333	8
1.938667	1.938667	9
2.394667	2.394667	10
2.461333	2.461333	11
2.926667	2.926667	12
2.992000	2.992000	13
3.457333	3.457333	14
3.518667	3.518667	15
3.989333	3.989333	16
4.053333	4.053333	17
4.496000	4.496000	18
4.573333	4.573333	19
5.033333	5.033333	20
5.089334	5.089334	21
