0.286750	0.286750	1
0.330438	0.330438	2
1.047250	1.047250	3
1.088917	1.088917	4
1.795208	1.795208	5
1.837792	1.837792	6
2.557417	2.557417	7
2.618021	2.618021	8
3.305604	3.305604	9
3.365146	3.365146	10
4.069396	4.069396	11
4.865521	4.865521	12
5.611667	5.611667	13
6.376709	6.376709	14
6.434166	6.434166	15
7.131063	7.131063	16
7.206250	7.206250	17
