0.241042	0.241042	1
0.351312	0.351312	2
0.809062	0.809062	3
1.351812	1.351812	4
1.462250	1.462250	5
1.905125	1.905125	6
1.995000	1.995000	7
2.456854	2.456854	8
2.542792	2.542792	9
2.995708	2.995708	10
3.539875	3.539875	11
3.635354	3.635354	12
4.083667	4.083667	13
4.627750	4.627750	14
4.736959	4.736959	15
5.170250	5.170250	16
5.265042	5.265042	17
