0.246667	0.246667	1
0.357333	0.357333	2
0.814667	0.814667	3
1.357333	1.357333	4
1.468000	1.468000	5
1.910667	1.910667	6
2.001333	2.001333	7
2.462667	2.462667	8
2.548000	2.548000	9
3.001333	3.001333	10
3.545333	3.545333	11
3.641333	3.641333	12
4.089334	4.089334	13
4.633333	4.633333	14
4.742667	4.742667	15
5.176000	5.176000	16
5.270667	5.270667	17
